
---------- Begin Simulation Statistics ----------
simSeconds                                   0.979471                       # Number of seconds simulated (Second)
simTicks                                 979471378577                       # Number of ticks simulated (Tick)
finalTick                                979471378577                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   7008.03                       # Real time elapsed on the host (Second)
hostTickRate                                139764140                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2187840                       # Number of bytes of host memory used (Byte)
simInsts                                   1399919609                       # Number of instructions simulated (Count)
simOps                                     2365387454                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   199759                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     337525                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu0.numCycles                      3129301530                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              2.235344                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.447358                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     2372324244                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    6402                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    2370407108                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  7153                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             6943186                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          9510760                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               4815                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         3124313027                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.758697                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.517990                       # Number of insts issued each cycle (Count)
system.cpu0.icache.blockedCycles::no_mshrs        12220                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.icache.blockedCauses::no_mshrs           17                       # number of times access was blocked (Count)
system.cpu0.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.icache.avgBlocked::no_mshrs    718.823529                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.icache.writebacks::writebacks        16687                       # number of writebacks (Count)
system.cpu0.icache.writebacks::total            16687                       # number of writebacks (Count)
system.cpu0.icache.demandMshrHits::cpu0.inst         1538                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.demandMshrHits::total         1538                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.icache.overallMshrHits::cpu0.inst         1538                       # number of overall MSHR hits (Count)
system.cpu0.icache.overallMshrHits::total         1538                       # number of overall MSHR hits (Count)
system.cpu0.icache.demandMshrMisses::cpu0.inst        17203                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.demandMshrMisses::total        17203                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::cpu0.inst        17203                       # number of overall MSHR misses (Count)
system.cpu0.icache.overallMshrMisses::total        17203                       # number of overall MSHR misses (Count)
system.cpu0.icache.demandMshrMissLatency::cpu0.inst   2451098618                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissLatency::total   2451098618                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::cpu0.inst   2451098618                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.overallMshrMissLatency::total   2451098618                       # number of overall MSHR miss ticks (Tick)
system.cpu0.icache.demandMshrMissRate::cpu0.inst     0.000074                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.demandMshrMissRate::total     0.000074                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::cpu0.inst     0.000074                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.overallMshrMissRate::total     0.000074                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.icache.demandAvgMshrMissLatency::cpu0.inst 142480.882288                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.demandAvgMshrMissLatency::total 142480.882288                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::cpu0.inst 142480.882288                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.overallAvgMshrMissLatency::total 142480.882288                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.icache.replacements                 16687                       # number of replacements (Count)
system.cpu0.icache.ReadReq.hits::cpu0.inst    232937806                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.hits::total      232937806                       # number of ReadReq hits (Count)
system.cpu0.icache.ReadReq.misses::cpu0.inst        18741                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.misses::total        18741                       # number of ReadReq misses (Count)
system.cpu0.icache.ReadReq.missLatency::cpu0.inst   3143350076                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.missLatency::total   3143350076                       # number of ReadReq miss ticks (Tick)
system.cpu0.icache.ReadReq.accesses::cpu0.inst    232956547                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.accesses::total    232956547                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu0.icache.ReadReq.missRate::cpu0.inst     0.000080                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.missRate::total     0.000080                       # miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMissLatency::cpu0.inst 167725.845793                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMissLatency::total 167725.845793                       # average ReadReq miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.mshrHits::cpu0.inst         1538                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrHits::total         1538                       # number of ReadReq MSHR hits (Count)
system.cpu0.icache.ReadReq.mshrMisses::cpu0.inst        17203                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMisses::total        17203                       # number of ReadReq MSHR misses (Count)
system.cpu0.icache.ReadReq.mshrMissLatency::cpu0.inst   2451098618                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissLatency::total   2451098618                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu0.icache.ReadReq.mshrMissRate::cpu0.inst     0.000074                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.mshrMissRate::total     0.000074                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu0.icache.ReadReq.avgMshrMissLatency::cpu0.inst 142480.882288                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.ReadReq.avgMshrMissLatency::total 142480.882288                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.icache.power_state.pwrStateResidencyTicks::UNDEFINED 979471378577                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.icache.tags.tagsInUse          511.825268                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.icache.tags.totalRefs           232955008                       # Total number of references to valid blocks. (Count)
system.cpu0.icache.tags.sampledRefs             17202                       # Sample count of references to valid blocks. (Count)
system.cpu0.icache.tags.avgRefs          13542.321125                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.icache.tags.warmupTick             436635                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.icache.tags.occupancies::cpu0.inst   511.825268                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.icache.tags.avgOccs::cpu0.inst     0.999659                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.avgOccs::total       0.999659                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.icache.tags.occupanciesTaskId::1024          511                       # Occupied blocks per task id (Count)
system.cpu0.icache.tags.ageTaskId_1024::0           13                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::1          112                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::2            3                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::3          290                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ageTaskId_1024::4           93                       # Occupied blocks per task id, per block age (Count)
system.cpu0.icache.tags.ratioOccsTaskId::1024     0.998047                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.icache.tags.tagAccesses         465930296                       # Number of tag accesses (Count)
system.cpu0.icache.tags.dataAccesses        465930296                       # Number of data accesses (Count)
system.cpu0.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 979471378577                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu0.iew.squashCycles                   176723                       # Number of cycles IEW is squashing (Cycle)
system.cpu0.iew.blockCycles                 211267649                       # Number of cycles IEW is blocking (Cycle)
system.cpu0.iew.unblockCycles                43696759                       # Number of cycles IEW is unblocking (Cycle)
system.cpu0.iew.dispatchedInsts            2372330646                       # Number of instructions dispatched to IQ (Count)
system.cpu0.iew.dispSquashedInsts                7999                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu0.iew.dispLoadInsts               516791055                       # Number of dispatched load instructions (Count)
system.cpu0.iew.dispStoreInsts              308026459                       # Number of dispatched store instructions (Count)
system.cpu0.iew.dispNonSpecInsts                 2299                       # Number of dispatched non-speculative instructions (Count)
system.cpu0.iew.iqFullEvents                  4402143                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu0.iew.lsqFullEvents                38566107                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu0.iew.memOrderViolationEvents         49349                       # Number of memory order violations (Count)
system.cpu0.iew.predictedTakenIncorrect         44480                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu0.iew.predictedNotTakenIncorrect        92338                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu0.iew.branchMispredicts              136818                       # Number of branch mispredicts detected at execute (Count)
system.cpu0.iew.instsToCommit              2369955410                       # Cumulative count of insts sent to commit (Count)
system.cpu0.iew.writebackCount             2369912024                       # Cumulative count of insts written-back (Count)
system.cpu0.iew.producerInst               1564764027                       # Number of instructions producing a value (Count)
system.cpu0.iew.consumerInst               2335125846                       # Number of instructions consuming a value (Count)
system.cpu0.iew.wbRate                       0.757329                       # Insts written-back per cycle ((Count/Cycle))
